Source,Target,Attributes
421626850360210587583050290054460987316671187407,2,"{'avg_min_between_sent': 24.02, 'avg_min_between_received': 0.42, 'time_diff': 72.88, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 8.001278999999998, 'max_value_received': 92.998721, 'min_val_sent': 1.467, 'max_val_sent': 58.784745, 'total_txns': 5, 'total_ether_sent': 100.99845390000002, 'total_ether_received': 101.0}"
722632218776502293873219088465244347552965924402,133,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1512.57, 'time_diff': 201171.3, 'sent_txns': 0, 'received_txns': 133, 'min_value_received': 0.0, 'max_value_received': 0.5353100000000001, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 134, 'total_ether_sent': 0.0, 'total_ether_received': 26.88332742}"
973836420081517714439868907969214066734000043444,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 11.06, 'time_diff': 28570.75, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.5, 'max_value_received': 0.7, 'min_val_sent': 1.19895, 'max_val_sent': 1.19895, 'total_txns': 3, 'total_ether_sent': 1.19895, 'total_ether_received': 1.2}"
804526579555011628326476917425464244876221372376,3,"{'avg_min_between_sent': 150192.43, 'avg_min_between_received': 15838.46, 'time_diff': 648285.1, 'sent_txns': 4, 'received_txns': 3, 'min_value_received': 0.13099, 'max_value_received': 0.251732, 'min_val_sent': 0.000546, 'max_val_sent': 0.342543, 'total_txns': 7, 'total_ether_sent': 0.5935396039999999, 'total_ether_received': 0.59474624}"
427026367331960252605547877548694211089488328866,13,"{'avg_min_between_sent': 4298.16, 'avg_min_between_received': 16149.41, 'time_diff': 330290.9, 'sent_txns': 28, 'received_txns': 13, 'min_value_received': 0.431347, 'max_value_received': 9.995, 'min_val_sent': 0.0, 'max_val_sent': 5.993398, 'total_txns': 41, 'total_ether_sent': 27.70957972, 'total_ether_received': 33.39308111}"
1025900342993262060459277740154677776792929598646,43,"{'avg_min_between_sent': 8364.27, 'avg_min_between_received': 22249.36, 'time_diff': 1098915.1, 'sent_txns': 17, 'received_txns': 43, 'min_value_received': 0.01, 'max_value_received': 7000.0, 'min_val_sent': 0.0, 'max_val_sent': 28903.57479, 'total_txns': 60, 'total_ether_sent': 42062.57479, 'total_ether_received': 42062.59433}"
743973403711591725051621137244492961418819528916,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 1.87, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.232233, 'max_value_received': 0.232233, 'min_val_sent': 0.231762, 'max_val_sent': 0.231762, 'total_txns': 2, 'total_ether_sent': 0.231761584, 'total_ether_received': 0.23223322}"
427792114935815672479224666000287971807948672879,64,"{'avg_min_between_sent': 11.71, 'avg_min_between_received': 1257.18, 'time_diff': 81173.75, 'sent_txns': 61, 'received_txns': 64, 'min_value_received': 0.5, 'max_value_received': 55.0, 'min_val_sent': 0.00096, 'max_val_sent': 54.999559, 'total_txns': 125, 'total_ether_sent': 595.6390481000002, 'total_ether_received': 595.6688918}"
880972889898167574643868601884000364743867005812,1,"{'avg_min_between_sent': 22.14, 'avg_min_between_received': 0.0, 'time_diff': 66.42, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 4.99951, 'max_val_sent': 76.968647, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
793439483066960438201594238612603152401779596594,3,"{'avg_min_between_sent': 1.32, 'avg_min_between_received': 9.61, 'time_diff': 32.78, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.99, 'max_value_received': 435.268875, 'min_val_sent': 0.9888, 'max_val_sent': 435.268329, 'total_txns': 6, 'total_ether_sent': 529.8930697, 'total_ether_received': 529.8953197}"
1034634067257508663003973516919136686847805640777,213,"{'avg_min_between_sent': 29.2, 'avg_min_between_received': 5628.95, 'time_diff': 1205185.07, 'sent_txns': 213, 'received_txns': 213, 'min_value_received': 1.0, 'max_value_received': 100.0, 'min_val_sent': 0.9988, 'max_val_sent': 99.999126, 'total_txns': 426, 'total_ether_sent': 6547.359685, 'total_ether_received': 6547.51129}"
453786726823443863918457055733442933945349123232,2,"{'avg_min_between_sent': 2.18, 'avg_min_between_received': 0.0, 'time_diff': 8.72, 'sent_txns': 4, 'received_txns': 2, 'min_value_received': 641.742578, 'max_value_received': 1359.257422, 'min_val_sent': 0.001078, 'max_val_sent': 1607.558581, 'total_txns': 6, 'total_ether_sent': 2000.998113, 'total_ether_received': 2001.0}"
78804238558605341015653660555972034984548996603,20,"{'avg_min_between_sent': 7.88, 'avg_min_between_received': 17663.16, 'time_diff': 353405.12, 'sent_txns': 18, 'received_txns': 20, 'min_value_received': 0.011068, 'max_value_received': 15.0, 'min_val_sent': 0.198242, 'max_val_sent': 14.998242, 'total_txns': 38, 'total_ether_sent': 44.84824083, 'total_ether_received': 44.87216179999999}"
594158416612712908459392705538554209525682674430,9,"{'avg_min_between_sent': 3553.44, 'avg_min_between_received': 5706.58, 'time_diff': 90447.05, 'sent_txns': 11, 'received_txns': 9, 'min_value_received': 0.053061, 'max_value_received': 29.995, 'min_val_sent': 0.0, 'max_val_sent': 87.0, 'total_txns': 20, 'total_ether_sent': 187.5141299, 'total_ether_received': 100.5280611}"
638850873719582712239844253740877466751592950276,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 2253.25, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 12.123629, 'max_value_received': 12.123629, 'min_val_sent': 12.123009, 'max_val_sent': 12.123009, 'total_txns': 2, 'total_ether_sent': 12.12300879, 'total_ether_received': 12.12362879}"
859500940661503327290871608040751055418799600382,1,"{'avg_min_between_sent': 22.31, 'avg_min_between_received': 0.0, 'time_diff': 66.93, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 7.368678, 'max_val_sent': 75.52879, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
812085609452471780666888077472894353241133850220,11,"{'avg_min_between_sent': 427.43, 'avg_min_between_received': 762.99, 'time_diff': 9247.73, 'sent_txns': 2, 'received_txns': 11, 'min_value_received': 0.001112, 'max_value_received': 1.0, 'min_val_sent': 1.03, 'max_val_sent': 3.2, 'total_txns': 13, 'total_ether_sent': 4.23, 'total_ether_received': 4.23609869}"
330991872476726584187343819892758465011206703244,5,"{'avg_min_between_sent': 2818.92, 'avg_min_between_received': 1493.28, 'time_diff': 543061.65, 'sent_txns': 190, 'received_txns': 5, 'min_value_received': 0.3, 'max_value_received': 7.630021000000001, 'min_val_sent': 0.0, 'max_val_sent': 3.4, 'total_txns': 195, 'total_ether_sent': 18.55036, 'total_ether_received': 10.64776966}"
907113624447627338724320166964913545104130970523,16,"{'avg_min_between_sent': 5346.81, 'avg_min_between_received': 8461.94, 'time_diff': 215593.3, 'sent_txns': 15, 'received_txns': 16, 'min_value_received': 39.995, 'max_value_received': 3003.375, 'min_val_sent': 0.005028, 'max_val_sent': 4003.369559, 'total_txns': 31, 'total_ether_sent': 5406.188065, 'total_ether_received': 5406.195282}"
1049130561266520896886955671549130720604209341057,24,"{'avg_min_between_sent': 3482.79, 'avg_min_between_received': 514.72, 'time_diff': 22801.6, 'sent_txns': 3, 'received_txns': 24, 'min_value_received': 0.01, 'max_value_received': 150.0, 'min_val_sent': 30.177, 'max_val_sent': 105.0, 'total_txns': 27, 'total_ether_sent': 210.177, 'total_ether_received': 210.1882667}"
52747774725583433620676193641208316497118655735,167,"{'avg_min_between_sent': 310.33, 'avg_min_between_received': 5005.28, 'time_diff': 874362.07, 'sent_txns': 124, 'received_txns': 167, 'min_value_received': 0.049002, 'max_value_received': 25.5, 'min_val_sent': 0.048394, 'max_val_sent': 25.5042, 'total_txns': 291, 'total_ether_sent': 55.05681216, 'total_ether_received': 55.11542298}"
987668284434130916246683788974267463267399172912,129,"{'avg_min_between_sent': 16.01, 'avg_min_between_received': 2743.74, 'time_diff': 355815.67, 'sent_txns': 117, 'received_txns': 129, 'min_value_received': 0.42, 'max_value_received': 14.99, 'min_val_sent': 0.41958, 'max_val_sent': 14.989579999999998, 'total_txns': 246, 'total_ether_sent': 236.4686505, 'total_ether_received': 234.5177905}"
72892279596493069206872214724835956528154308987,17,"{'avg_min_between_sent': 17517.21, 'avg_min_between_received': 9672.3, 'time_diff': 392152.93, 'sent_txns': 13, 'received_txns': 17, 'min_value_received': 0.0040659999999999, 'max_value_received': 7.495, 'min_val_sent': 0.369547, 'max_val_sent': 7.49865, 'total_txns': 30, 'total_ether_sent': 28.05248733, 'total_ether_received': 28.05925891}"
1137267689998529871674222571827457950190524475746,81,"{'avg_min_between_sent': 1534.73, 'avg_min_between_received': 3236.8, 'time_diff': 985040.25, 'sent_txns': 471, 'received_txns': 81, 'min_value_received': 0.009139, 'max_value_received': 3.986034, 'min_val_sent': 0.0, 'max_val_sent': 3.5, 'total_txns': 552, 'total_ether_sent': 76.39098302, 'total_ether_received': 54.36726024}"
280373842091492448612754877375297134446601187034,25,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1167.9, 'time_diff': 29197.45, 'sent_txns': 0, 'received_txns': 25, 'min_value_received': 0.0, 'max_value_received': 20.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 26, 'total_ether_sent': 0.0, 'total_ether_received': 38.64333073}"
577438536276332947591045754110469166581355999811,2,"{'avg_min_between_sent': 2.11, 'avg_min_between_received': 0.52, 'time_diff': 7.35, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 465.196751, 'max_value_received': 1535.803249, 'min_val_sent': 0.189026, 'max_val_sent': 1438.737264, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
968731068592037534714042281549017300755980622350,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 12.9, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.960038, 'max_value_received': 0.960038, 'min_val_sent': 0.959534, 'max_val_sent': 0.959534, 'total_txns': 2, 'total_ether_sent': 0.959534056, 'total_ether_received': 0.960038056}"
957347991686475130436838672777307631879752196521,2,"{'avg_min_between_sent': 24.46, 'avg_min_between_received': 0.25, 'time_diff': 73.88, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 0.889639, 'max_value_received': 100.110361, 'min_val_sent': 0.5, 'max_val_sent': 93.435853, 'total_txns': 5, 'total_ether_sent': 100.9984557, 'total_ether_received': 101.0}"
552277056370192125442575617781926061856256466028,34,"{'avg_min_between_sent': 7682.29, 'avg_min_between_received': 4796.36, 'time_diff': 347451.12, 'sent_txns': 24, 'received_txns': 34, 'min_value_received': 0.00042, 'max_value_received': 69.99958000000001, 'min_val_sent': 0.01, 'max_val_sent': 99.999475, 'total_txns': 58, 'total_ether_sent': 330.6847524, 'total_ether_received': 310.6994926000001}"
817563058656058809090065182859323579569975411356,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 0.0, 'sent_txns': 0, 'received_txns': 1, 'min_value_received': 0.0, 'max_value_received': 0.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 1, 'total_ether_sent': 0.0, 'total_ether_received': 0.0}"
401372557706668052655282638297331867903796485130,2,"{'avg_min_between_sent': 3.76, 'avg_min_between_received': 0.0, 'time_diff': 11.28, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 921.191979, 'max_value_received': 1079.808021, 'min_val_sent': 7.499057, 'max_val_sent': 1581.836574, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
948818598066081044832572467511835245889499400946,234,"{'avg_min_between_sent': 597.67, 'avg_min_between_received': 888.02, 'time_diff': 210785.2, 'sent_txns': 5, 'received_txns': 234, 'min_value_received': 0.022147, 'max_value_received': 0.728046, 'min_val_sent': 0.003326, 'max_val_sent': 49.2, 'total_txns': 239, 'total_ether_sent': 49.71932624, 'total_ether_received': 49.72007927}"
1160781962407546270781330443286430951369405066888,3,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 3712.46, 'time_diff': 11137.37, 'sent_txns': 0, 'received_txns': 3, 'min_value_received': 3.99958, 'max_value_received': 6.020946, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 4, 'total_ether_sent': 0.0, 'total_ether_received': 15.02052563}"
520473557349226461867884383009987775056249768472,2,"{'avg_min_between_sent': 159.56, 'avg_min_between_received': 0.3, 'time_diff': 319.72, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 48.155524, 'max_value_received': 52.844476, 'min_val_sent': 49.9, 'max_val_sent': 51.099016, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
1174275159207775075751093873416521181641899664634,199,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 3726.89, 'time_diff': 741651.3, 'sent_txns': 0, 'received_txns': 199, 'min_value_received': 0.0, 'max_value_received': 1.375615, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 200, 'total_ether_sent': 0.0, 'total_ether_received': 184.1620324}"
798065401832305018213940392797959411525326255688,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 2.85, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.61459, 'max_value_received': 0.61459, 'min_val_sent': 0.614118, 'max_val_sent': 0.614118, 'total_txns': 2, 'total_ether_sent': 0.614118074, 'total_ether_received': 0.61458971}"
728387842742243617943084971025366893337727821483,2554,"{'avg_min_between_sent': 7431.73, 'avg_min_between_received': 214.5, 'time_diff': 934271.37, 'sent_txns': 52, 'received_txns': 2554, 'min_value_received': 0.010046, 'max_value_received': 50.0, 'min_val_sent': 0.1, 'max_val_sent': 305.0, 'total_txns': 2606, 'total_ether_sent': 2722.484111, 'total_ether_received': 2722.5277960000008}"
660343003350323019093641153033796545671222093071,2,"{'avg_min_between_sent': 159.59, 'avg_min_between_received': 0.37, 'time_diff': 319.92, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 11.34796, 'max_value_received': 89.65204, 'min_val_sent': 11.0, 'max_val_sent': 89.999016, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
468145211254037685487532031623445728315973478974,24,"{'avg_min_between_sent': 6979.59, 'avg_min_between_received': 1784.7, 'time_diff': 161485.95, 'sent_txns': 17, 'received_txns': 24, 'min_value_received': 0.002, 'max_value_received': 11.916966, 'min_val_sent': 0.0079, 'max_val_sent': 12.8, 'total_txns': 41, 'total_ether_sent': 39.55273468, 'total_ether_received': 39.56392978}"
1028409865434393087144941660008447388827841861862,9,"{'avg_min_between_sent': 1425.31, 'avg_min_between_received': 9942.63, 'time_diff': 106587.4, 'sent_txns': 12, 'received_txns': 9, 'min_value_received': 0.99937, 'max_value_received': 5.9323, 'min_val_sent': 0.0, 'max_val_sent': 19.893291, 'total_txns': 21, 'total_ether_sent': 27.88410411, 'total_ether_received': 27.90120921}"
109061164767258654118985673518557583399156961296,44,"{'avg_min_between_sent': 11359.81, 'avg_min_between_received': 6636.12, 'time_diff': 996297.48, 'sent_txns': 62, 'received_txns': 44, 'min_value_received': 0.19, 'max_value_received': 120.0, 'min_val_sent': 0.0, 'max_val_sent': 121.0, 'total_txns': 106, 'total_ether_sent': 792.8722359, 'total_ether_received': 823.992806}"
1126886860493860823103831041150121828846540177323,2,"{'avg_min_between_sent': 118.57, 'avg_min_between_received': 24.42, 'time_diff': 285.98, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 2.37, 'max_value_received': 4.464, 'min_val_sent': 2.36916, 'max_val_sent': 4.463496, 'total_txns': 4, 'total_ether_sent': 6.832656, 'total_ether_received': 6.834}"
838094273155134564415373716696286476702206322037,10,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 65.53, 'time_diff': 2308.67, 'sent_txns': 1, 'received_txns': 10, 'min_value_received': 0.01, 'max_value_received': 4.86, 'min_val_sent': 8.60806, 'max_val_sent': 8.60806, 'total_txns': 11, 'total_ether_sent': 8.60805953, 'total_ether_received': 8.60892053}"
935697222625527157914319001390876196262962934542,201,"{'avg_min_between_sent': 119.09, 'avg_min_between_received': 4533.01, 'time_diff': 918637.05, 'sent_txns': 63, 'received_txns': 201, 'min_value_received': 0.054045, 'max_value_received': 1.29067, 'min_val_sent': 0.48877, 'max_val_sent': 1.428592, 'total_txns': 264, 'total_ether_sent': 51.95711164, 'total_ether_received': 52.42245025}"
1140655809985588968993558839074138988362125467839,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 3.68, 'time_diff': 76099.2, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.4255850000000001, 'max_value_received': 1.089483, 'min_val_sent': 1.514649, 'max_val_sent': 1.514649, 'total_txns': 3, 'total_ether_sent': 1.5146486819999998, 'total_ether_received': 1.515068702}"
23983573452011648080887678605788965083997892104,15,"{'avg_min_between_sent': 5714.26, 'avg_min_between_received': 1151.26, 'time_diff': 91554.32, 'sent_txns': 13, 'received_txns': 15, 'min_value_received': 0.0, 'max_value_received': 9.995, 'min_val_sent': 0.0, 'max_val_sent': 8.999139, 'total_txns': 28, 'total_ether_sent': 27.8503163, 'total_ether_received': 27.21089717}"
409230126156294624977719567433724300540015353946,7,"{'avg_min_between_sent': 16004.31, 'avg_min_between_received': 6110.66, 'time_diff': 394869.38, 'sent_txns': 22, 'received_txns': 7, 'min_value_received': 0.02354, 'max_value_received': 6.899559, 'min_val_sent': 0.0, 'max_val_sent': 6.13, 'total_txns': 29, 'total_ether_sent': 21.29668, 'total_ether_received': 21.44160139}"
